session_id,subscriber_id,content_id,watch_date,watch_hour,watch_mins,completion_pct
WS00403527,S009603,C0380,2024-04-02,11,63,61.17
WS00403528,S009603,C0133,2024-11-29,21,8,10.0
WS00403529,S009603,C0143,2024-03-27,11,109,73.15
WS00403530,S009603,C0181,2024-04-26,21,6,5.5
WS00403531,S009603,C0206,2024-08-06,21,13,54.17
WS00403532,S009603,C0333,2024-12-04,10,64,50.0
WS00403533,S009603,C0203,2024-08-21,5,20,95.24
WS00403534,S009603,C0252,2024-03-29,12,110,68.32
WS00403535,S009603,C0393,2024-02-05,20,39,88.64
WS00403536,S009603,C0440,2024-09-30,22,170,95.51
WS00403537,S009603,C0280,2024-09-11,3,14,51.85
WS00403538,S009603,C0412,2024-05-10,17,27,90.0
WS00403539,S009603,C0475,2024-04-19,15,15,41.67
WS00403540,S009603,C0319,2024-02-13,14,19,55.88
WS00403541,S009603,C0107,2024-02-24,6,15,12.5
WS00403542,S009603,C0342,2024-07-30,15,7,31.82
WS00403543,S009603,C0447,2024-07-31,10,12,48.0
WS00403544,S009603,C0419,2024-11-04,20,49,41.53
WS00403545,S009604,C0105,2024-09-03,9,25,92.59
WS00403546,S009604,C0278,2024-12-03,21,6,18.18
WS00403547,S009604,C0379,2024-06-18,20,109,72.19
WS00403548,S009604,C0312,2024-04-07,5,31,31.63
WS00403549,S009604,C0162,2024-11-06,2,15,28.85
WS00403550,S009604,C0475,2024-02-13,4,19,52.78
WS00403551,S009604,C0103,2024-09-12,20,30,81.08
WS00403552,S009604,C0076,2024-03-09,13,38,38.78
WS00403553,S009604,C0023,2024-01-23,4,31,60.78
WS00403554,S009604,C0200,2024-06-03,20,36,87.8
WS00403555,S009604,C0230,2024-05-31,12,13,56.52
WS00403556,S009604,C0394,2024-02-13,6,108,65.85
WS00403557,S009604,C0226,2024-08-02,20,28,19.05
WS00403558,S009604,C0419,2024-08-13,20,50,42.37
WS00403559,S009605,C0139,2024-06-20,16,20,51.28
WS00403560,S009605,C0493,2024-05-16,20,74,62.71
WS00403561,S009605,C0143,2024-04-24,12,67,44.97
WS00403562,S009605,C0368,2024-05-15,17,7,17.07
WS00403563,S009605,C0326,2024-01-12,12,57,47.11
WS00403564,S009605,C0336,2024-12-05,0,17,80.95
WS00403565,S009605,C0230,2024-10-19,20,7,30.43
WS00403566,S009605,C0462,2024-07-05,13,15,46.88
WS00403567,S009605,C0477,2024-03-15,13,83,63.36
WS00403568,S009605,C0189,2024-02-04,6,13,37.14
WS00403569,S009605,C0441,2024-03-29,6,101,68.24
WS00403570,S009605,C0300,2024-07-26,21,94,63.09
WS00403571,S009605,C0403,2024-02-20,21,18,78.26
WS00403572,S009605,C0297,2024-04-13,22,58,50.0
WS00403573,S009605,C0305,2024-05-01,21,12,14.29
WS00403574,S009605,C0160,2024-03-05,21,25,73.53
WS00403575,S009605,C0392,2024-09-11,20,20,76.92
WS00403576,S009605,C0338,2024-03-23,22,15,29.41
WS00403577,S009605,C0182,2024-06-23,6,13,65.0
WS00403578,S009605,C0435,2024-03-18,13,47,39.5
WS00403579,S009605,C0489,2024-04-15,8,22,91.67
WS00403580,S009605,C0388,2024-05-07,18,62,52.1
WS00403581,S009605,C0290,2024-10-14,22,33,22.3
WS00403582,S009605,C0195,2024-02-19,23,21,19.27
WS00403583,S009605,C0291,2024-06-04,4,5,15.15
WS00403584,S009605,C0245,2024-07-20,12,17,58.62
WS00403585,S009605,C0484,2024-03-31,19,23,85.19
WS00403586,S009605,C0372,2024-09-10,12,38,95.0
WS00403587,S009605,C0452,2024-05-16,21,5,20.0
WS00403588,S009605,C0199,2024-04-26,21,49,92.45
WS00403589,S009605,C0161,2024-05-24,1,20,41.67
WS00403590,S009605,C0135,2024-10-16,7,14,66.67
WS00403591,S009605,C0388,2024-09-30,3,60,50.42
WS00403592,S009605,C0302,2024-10-08,17,28,52.83
WS00403593,S009605,C0188,2024-02-15,1,12,25.53
WS00403594,S009605,C0186,2024-09-26,3,17,62.96
WS00403595,S009605,C0097,2024-06-28,19,78,70.91
WS00403596,S009605,C0078,2024-06-25,7,30,55.56
WS00403597,S009605,C0060,2024-08-03,22,36,37.89
WS00403598,S009605,C0423,2024-12-06,16,20,68.97
WS00403599,S009605,C0418,2024-06-22,22,17,42.5
WS00403600,S009605,C0246,2024-04-04,20,159,88.83
WS00403601,S009605,C0097,2024-05-16,18,101,91.82
WS00403602,S009605,C0344,2024-11-25,8,5,20.83
WS00403603,S009605,C0218,2024-10-16,17,30,69.77
WS00403604,S009606,C0352,2024-04-16,6,24,70.59
WS00403605,S009606,C0226,2024-11-30,8,9,6.12
WS00403606,S009606,C0052,2024-06-26,20,31,86.11
WS00403607,S009606,C0345,2024-03-01,20,30,21.28
WS00403608,S009606,C0108,2024-01-10,22,58,35.58
WS00403609,S009606,C0198,2024-10-31,18,41,77.36
WS00403610,S009606,C0012,2024-03-24,9,29,16.2
WS00403611,S009606,C0489,2024-01-02,21,18,75.0
WS00403612,S009606,C0394,2024-10-28,10,74,45.12
WS00403613,S009606,C0476,2024-06-01,13,11,35.48
WS00403614,S009606,C0256,2024-08-29,19,57,52.78
WS00403615,S009606,C0158,2024-02-17,16,11,32.35
WS00403616,S009606,C0249,2024-11-28,21,105,70.0
WS00403617,S009606,C0202,2024-06-04,3,6,16.67
WS00403618,S009606,C0429,2024-05-24,3,35,79.55
WS00403619,S009606,C0321,2024-05-24,12,39,88.64
WS00403620,S009606,C0217,2024-08-13,15,27,50.0
WS00403621,S009606,C0145,2024-09-27,12,101,59.06
WS00403622,S009606,C0402,2024-04-17,4,15,38.46
WS00403623,S009606,C0038,2024-01-31,17,66,45.21
WS00403624,S009606,C0198,2024-10-12,20,6,11.32
WS00403625,S009606,C0094,2024-04-18,9,84,91.3
WS00403626,S009606,C0352,2024-11-26,22,9,26.47
WS00403627,S009606,C0063,2024-09-19,6,57,60.64
WS00403628,S009606,C0064,2024-09-09,21,24,100.0
WS00403629,S009606,C0325,2024-08-07,12,21,42.86
WS00403630,S009606,C0006,2024-03-08,23,85,59.44
WS00403631,S009606,C0348,2024-05-02,17,28,27.72
WS00403632,S009606,C0034,2024-08-21,8,34,75.56
WS00403633,S009606,C0044,2024-07-25,20,38,88.37
WS00403634,S009606,C0183,2024-10-25,19,28,57.14
WS00403635,S009606,C0083,2024-06-04,5,17,56.67
WS00403636,S009606,C0381,2024-10-07,20,68,37.99
WS00403637,S009606,C0151,2024-09-13,10,28,87.5
WS00403638,S009606,C0237,2024-12-28,5,7,22.58
WS00403639,S009606,C0231,2024-11-07,20,17,58.62
WS00403640,S009606,C0058,2024-11-05,23,98,56.98
WS00403641,S009607,C0294,2024-04-10,14,19,63.33
WS00403642,S009607,C0478,2024-08-31,20,11,22.92
WS00403643,S009607,C0068,2024-03-13,20,13,41.94
WS00403644,S009607,C0128,2024-05-27,14,34,66.67
WS00403645,S009607,C0368,2024-09-24,11,5,12.2
WS00403646,S009607,C0441,2024-11-12,1,70,47.3
WS00403647,S009607,C0263,2024-07-09,21,19,86.36
WS00403648,S009607,C0264,2024-10-04,10,27,79.41
WS00403649,S009607,C0360,2024-12-27,21,61,67.03
WS00403650,S009607,C0027,2024-03-07,20,77,45.83
WS00403651,S009607,C0462,2024-09-26,22,19,59.38
WS00403652,S009607,C0146,2024-05-08,12,61,46.92
WS00403653,S009607,C0138,2024-12-07,22,5,13.89
WS00403654,S009607,C0479,2024-12-17,22,91,73.39
WS00403655,S009607,C0454,2024-05-12,17,81,75.7
WS00403656,S009607,C0326,2024-07-05,21,56,46.28
WS00403657,S009607,C0414,2024-05-08,9,24,68.57
WS00403658,S009607,C0466,2024-04-19,17,38,23.46
WS00403659,S009607,C0119,2024-12-05,16,15,62.5
WS00403660,S009607,C0466,2024-09-25,11,156,96.3
WS00403661,S009607,C0038,2024-05-17,23,137,93.84
WS00403662,S009607,C0059,2024-03-11,13,5,19.23
WS00403663,S009607,C0312,2024-03-13,20,85,86.73
WS00403664,S009607,C0012,2024-09-05,8,86,48.04
WS00403665,S009607,C0116,2024-09-02,3,12,9.23
WS00403666,S009607,C0327,2024-06-03,3,24,92.31
WS00403667,S009607,C0182,2024-10-13,3,11,55.0
WS00403668,S009607,C0434,2024-02-28,20,33,62.26
WS00403669,S009607,C0450,2024-03-04,15,136,91.89
WS00403670,S009607,C0151,2024-05-22,15,32,100.0
WS00403671,S009607,C0221,2024-08-02,7,6,28.57
WS00403672,S009607,C0208,2024-10-24,22,10,47.62
WS00403673,S009607,C0009,2024-11-27,11,10,37.04
WS00403674,S009607,C0421,2024-01-30,3,31,72.09
WS00403675,S009607,C0220,2024-03-08,15,47,97.92
WS00403676,S009607,C0094,2024-01-19,22,62,67.39
WS00403677,S009607,C0071,2024-04-25,20,12,54.55
WS00403678,S009607,C0045,2024-02-19,13,29,74.36
WS00403679,S009607,C0139,2024-11-23,4,13,33.33
WS00403680,S009607,C0028,2024-07-06,12,21,65.62
WS00403681,S009607,C0215,2024-12-30,19,116,70.73
WS00403682,S009607,C0235,2024-11-16,20,141,83.93
WS00403683,S009608,C0365,2024-05-13,17,21,80.77
WS00403684,S009608,C0207,2024-09-08,21,91,56.88
WS00403685,S009608,C0015,2024-08-25,21,84,67.74
WS00403686,S009608,C0223,2024-06-20,3,57,33.14
WS00403687,S009608,C0269,2024-10-03,20,9,33.33
WS00403688,S009608,C0203,2024-04-09,8,18,85.71
WS00403689,S009608,C0034,2024-04-28,22,10,22.22
WS00403690,S009608,C0114,2024-05-19,4,9,25.0
WS00403691,S009608,C0187,2024-02-03,1,82,54.3
WS00403692,S009608,C0349,2024-06-04,23,72,77.42
WS00403693,S009608,C0213,2024-06-04,12,32,91.43
WS00403694,S009608,C0212,2024-04-15,3,18,58.06
WS00403695,S009608,C0239,2024-12-09,21,32,71.11
WS00403696,S009608,C0158,2024-12-13,20,5,14.71
WS00403697,S009608,C0014,2024-12-14,23,43,97.73
WS00403698,S009608,C0368,2024-02-24,11,39,95.12
WS00403699,S009609,C0181,2024-12-19,13,33,30.28
WS00403700,S009609,C0331,2024-02-21,18,101,98.06
WS00403701,S009609,C0386,2024-05-26,6,8,27.59
WS00403702,S009609,C0495,2024-08-25,20,31,26.27
WS00403703,S009609,C0248,2024-12-30,20,157,88.7
WS00403704,S009609,C0410,2024-04-02,21,15,30.0
WS00403705,S009609,C0203,2024-01-22,4,8,38.1
WS00403706,S009609,C0450,2024-11-13,21,111,75.0
WS00403707,S009609,C0391,2024-02-19,17,20,64.52
WS00403708,S009609,C0131,2024-07-03,17,48,28.4
WS00403709,S009609,C0035,2024-03-26,13,86,63.7
WS00403710,S009609,C0436,2024-01-25,10,45,31.69
WS00403711,S009609,C0301,2024-07-28,21,20,60.61
WS00403712,S009609,C0249,2024-03-21,20,44,29.33
WS00403713,S009609,C0258,2024-06-12,10,39,82.98
WS00403714,S009610,C0424,2024-09-21,3,24,85.71
WS00403715,S009610,C0424,2024-12-17,22,20,71.43
WS00403716,S009610,C0201,2024-03-06,6,16,30.19
WS00403717,S009610,C0222,2024-08-27,10,10,10.31
WS00403718,S009610,C0174,2024-05-23,20,29,64.44
WS00403719,S009610,C0497,2024-03-29,22,27,87.1
WS00403720,S009610,C0433,2024-09-18,6,6,20.69
WS00403721,S009610,C0159,2024-09-25,22,11,44.0
WS00403722,S009610,C0345,2024-01-29,20,7,4.96
WS00403723,S009610,C0068,2024-03-23,22,23,74.19
WS00403724,S009610,C0430,2024-02-08,12,20,13.61
WS00403725,S009610,C0135,2024-07-12,18,8,38.1
WS00403726,S009610,C0294,2024-04-09,8,8,26.67
WS00403727,S009610,C0162,2024-06-28,9,5,9.62
WS00403728,S009610,C0382,2024-06-18,1,10,41.67
WS00403729,S009610,C0325,2024-02-18,11,21,42.86
WS00403730,S009610,C0004,2024-04-14,20,74,74.0
WS00403731,S009610,C0459,2024-12-21,18,8,19.05
WS00403732,S009610,C0026,2024-12-15,10,38,80.85
WS00403733,S009610,C0244,2024-08-14,10,68,80.95
WS00403734,S009610,C0370,2024-05-22,20,17,85.0
WS00403735,S009610,C0106,2024-03-16,10,54,31.58
WS00403736,S009610,C0137,2024-12-10,12,41,75.93
WS00403737,S009610,C0137,2024-06-14,12,17,31.48
WS00403738,S009610,C0481,2024-11-15,22,50,35.71
WS00403739,S009610,C0144,2024-05-29,7,20,90.91
WS00403740,S009610,C0106,2024-03-19,4,17,9.94
WS00403741,S009610,C0082,2024-07-30,22,19,35.85
WS00403742,S009610,C0480,2024-11-01,16,14,70.0
WS00403743,S009610,C0349,2024-06-26,2,38,40.86
WS00403744,S009610,C0068,2024-02-29,21,17,54.84
WS00403745,S009610,C0364,2024-06-03,22,56,33.73
WS00403746,S009610,C0114,2024-08-08,5,23,63.89
WS00403747,S009610,C0431,2024-11-14,0,31,86.11
WS00403748,S009610,C0098,2024-06-11,12,35,77.78
WS00403749,S009610,C0409,2024-05-06,20,8,21.05
WS00403750,S009610,C0252,2024-08-01,17,105,65.22
WS00403751,S009610,C0019,2024-01-10,10,167,100.0
WS00403752,S009610,C0324,2024-10-20,22,22,44.9
WS00403753,S009610,C0424,2024-12-07,15,17,60.71
WS00403754,S009610,C0414,2024-11-06,1,8,22.86
WS00403755,S009610,C0225,2024-04-10,13,8,16.33
WS00403756,S009610,C0422,2024-09-08,20,77,70.64
WS00403757,S009610,C0427,2024-12-13,22,59,56.19
WS00403758,S009610,C0259,2024-08-29,15,24,96.0
WS00403759,S009610,C0388,2024-10-28,0,111,93.28
WS00403760,S009610,C0475,2024-06-11,13,29,80.56
WS00403761,S009610,C0394,2024-12-13,16,138,84.15
WS00403762,S009610,C0259,2024-07-25,20,5,20.0
WS00403763,S009610,C0271,2024-11-26,12,54,45.38
WS00403764,S009610,C0072,2024-02-14,18,76,70.37
WS00403765,S009610,C0188,2024-02-09,0,41,87.23
WS00403766,S009610,C0389,2024-11-02,13,38,92.68
WS00403767,S009610,C0091,2024-04-01,1,17,48.57
WS00403768,S009610,C0164,2024-08-09,18,16,47.06
WS00403769,S009610,C0035,2024-12-01,20,86,63.7
WS00403770,S009610,C0428,2024-02-17,10,9,37.5
WS00403771,S009610,C0324,2024-02-16,22,41,83.67
WS00403772,S009610,C0331,2024-09-19,12,23,22.33
WS00403773,S009610,C0257,2024-12-03,0,9,23.08
WS00403774,S009610,C0206,2024-12-28,20,16,66.67
WS00403775,S009610,C0408,2024-03-12,19,34,91.89
WS00403776,S009611,C0367,2024-11-06,18,13,24.07
WS00403777,S009611,C0483,2024-09-21,20,42,36.84
WS00403778,S009611,C0194,2024-04-08,18,31,57.41
WS00403779,S009611,C0090,2024-10-23,19,83,91.21
WS00403780,S009611,C0452,2024-02-12,7,7,28.0
WS00403781,S009611,C0079,2024-10-13,12,6,19.35
WS00403782,S009611,C0104,2024-11-06,20,10,45.45
WS00403783,S009611,C0277,2024-08-10,20,27,77.14
WS00403784,S009611,C0372,2024-08-03,10,17,42.5
WS00403785,S009611,C0122,2024-11-20,18,22,42.31
WS00403786,S009611,C0088,2024-09-16,22,65,71.43
WS00403787,S009611,C0349,2024-01-28,11,15,16.13
WS00403788,S009611,C0280,2024-01-04,11,12,44.44
WS00403789,S009611,C0160,2024-06-24,12,22,64.71
WS00403790,S009611,C0213,2024-07-27,17,16,45.71
WS00403791,S009611,C0441,2024-01-03,2,96,64.86
WS00403792,S009611,C0378,2024-09-03,21,17,70.83
WS00403793,S009611,C0258,2024-10-19,13,36,76.6
WS00403794,S009611,C0278,2024-10-01,16,33,100.0
WS00403795,S009611,C0283,2024-02-10,11,109,61.93
WS00403796,S009611,C0402,2024-04-06,12,34,87.18
WS00403797,S009611,C0119,2024-03-29,22,15,62.5
WS00403798,S009611,C0130,2024-05-13,22,5,20.83
WS00403799,S009611,C0291,2024-11-28,17,30,90.91
WS00403800,S009611,C0492,2024-07-06,16,24,61.54
WS00403801,S009611,C0114,2024-01-12,10,30,83.33
WS00403802,S009611,C0433,2024-07-07,17,11,37.93
WS00403803,S009611,C0060,2024-01-08,4,49,51.58
WS00403804,S009611,C0174,2024-04-17,1,17,37.78
WS00403805,S009611,C0129,2024-10-07,8,31,83.78
WS00403806,S009611,C0376,2024-01-13,1,21,52.5
WS00403807,S009611,C0101,2024-05-03,7,69,61.61
WS00403808,S009611,C0270,2024-02-23,14,70,56.0
WS00403809,S009611,C0238,2024-12-16,21,41,77.36
WS00403810,S009611,C0330,2024-02-14,23,11,40.74
WS00403811,S009611,C0003,2024-02-02,22,20,95.24
WS00403812,S009611,C0208,2024-07-24,6,16,76.19
WS00403813,S009611,C0440,2024-08-05,20,114,64.04
WS00403814,S009611,C0484,2024-11-02,2,8,29.63
WS00403815,S009611,C0436,2024-10-15,17,125,88.03
WS00403816,S009611,C0244,2024-09-26,21,24,28.57
WS00403817,S009611,C0042,2024-07-25,9,53,41.73
WS00403818,S009611,C0245,2024-04-06,21,10,34.48
WS00403819,S009611,C0146,2024-01-19,20,91,70.0
WS00403820,S009611,C0029,2024-02-29,21,52,100.0
WS00403821,S009611,C0339,2024-03-25,9,20,90.91
WS00403822,S009611,C0168,2024-05-04,9,21,56.76
WS00403823,S009611,C0357,2024-08-19,21,167,95.98
WS00403824,S009611,C0197,2024-09-30,23,53,52.48
WS00403825,S009611,C0304,2024-08-08,15,5,18.52
WS00403826,S009611,C0320,2024-10-04,5,30,75.0
WS00403827,S009611,C0229,2024-08-28,22,21,48.84
WS00403828,S009611,C0081,2024-12-22,4,66,57.89
WS00403829,S009611,C0393,2024-05-06,3,33,75.0
WS00403830,S009611,C0314,2024-02-08,21,34,23.61
WS00403831,S009611,C0217,2024-08-17,7,12,22.22
WS00403832,S009611,C0484,2024-07-19,22,21,77.78
WS00403833,S009611,C0171,2024-10-07,5,29,96.67
WS00403834,S009611,C0144,2024-11-29,19,8,36.36
WS00403835,S009611,C0282,2024-09-13,2,6,27.27
WS00403836,S009611,C0425,2024-01-16,21,37,92.5
WS00403837,S009611,C0212,2024-09-30,21,30,96.77
WS00403838,S009612,C0450,2024-07-20,16,21,14.19
WS00403839,S009612,C0250,2024-01-11,4,128,87.07
WS00403840,S009612,C0177,2024-07-01,13,79,73.15
WS00403841,S009612,C0176,2024-06-04,22,11,25.58
WS00403842,S009612,C0392,2024-01-29,1,9,34.62
WS00403843,S009612,C0176,2024-01-07,1,38,88.37
WS00403844,S009612,C0086,2024-04-10,19,25,59.52
WS00403845,S009612,C0233,2024-03-17,22,21,75.0
WS00403846,S009612,C0239,2024-08-24,15,44,97.78
WS00403847,S009612,C0179,2024-10-12,12,46,97.87
WS00403848,S009612,C0379,2024-09-11,21,116,76.82
WS00403849,S009612,C0413,2024-12-14,21,20,86.96
WS00403850,S009612,C0249,2024-04-11,12,117,78.0
WS00403851,S009612,C0033,2024-11-10,12,114,65.14
WS00403852,S009612,C0408,2024-03-19,7,15,40.54
WS00403853,S009612,C0333,2024-12-02,1,34,26.56
WS00403854,S009612,C0168,2024-07-16,16,10,27.03
WS00403855,S009612,C0098,2024-01-23,21,13,28.89
WS00403856,S009612,C0131,2024-01-05,13,59,34.91
WS00403857,S009612,C0480,2024-02-23,8,11,55.0
WS00403858,S009612,C0305,2024-07-21,14,35,41.67
WS00403859,S009612,C0408,2024-11-06,23,35,94.59
WS00403860,S009612,C0422,2024-07-11,17,20,18.35
WS00403861,S009612,C0023,2024-10-14,20,14,27.45
WS00403862,S009612,C0305,2024-01-03,7,75,89.29
WS00403863,S009612,C0074,2024-05-31,22,21,52.5
WS00403864,S009612,C0159,2024-01-08,21,15,60.0
WS00403865,S009612,C0067,2024-09-17,13,26,57.78
WS00403866,S009612,C0150,2024-07-15,15,88,68.22
WS00403867,S009612,C0438,2024-09-12,20,6,13.04
WS00403868,S009612,C0147,2024-06-24,21,21,87.5
WS00403869,S009612,C0495,2024-12-22,12,85,72.03
WS00403870,S009612,C0172,2024-07-05,12,95,82.61
WS00403871,S009612,C0385,2024-01-03,10,71,48.3
WS00403872,S009612,C0479,2024-11-21,22,91,73.39
WS00403873,S009612,C0438,2024-04-25,15,13,28.26
WS00403874,S009612,C0229,2024-08-26,4,27,62.79
WS00403875,S009612,C0462,2024-09-06,20,6,18.75
WS00403876,S009612,C0430,2024-07-15,23,74,50.34
WS00403877,S009612,C0120,2024-09-11,12,62,49.21
WS00403878,S009612,C0432,2024-03-26,8,26,63.41
WS00403879,S009612,C0110,2024-07-27,12,35,32.11
WS00403880,S009612,C0418,2024-06-27,21,21,52.5
WS00403881,S009612,C0305,2024-10-17,19,36,42.86
WS00403882,S009612,C0094,2024-05-25,21,67,72.83
WS00403883,S009612,C0444,2024-05-13,11,16,64.0
WS00403884,S009612,C0475,2024-05-09,6,6,16.67
WS00403885,S009613,C0003,2024-11-08,4,16,76.19
WS00403886,S009613,C0107,2024-10-24,22,48,40.0
WS00403887,S009613,C0436,2024-05-01,10,43,30.28
WS00403888,S009613,C0391,2024-09-18,12,11,35.48
WS00403889,S009613,C0054,2024-10-19,8,15,37.5
WS00403890,S009613,C0179,2024-10-29,11,11,23.4
WS00403891,S009613,C0311,2024-04-10,20,39,35.45
WS00403892,S009613,C0107,2024-08-04,3,50,41.67
WS00403893,S009613,C0481,2024-10-23,15,18,12.86
WS00403894,S009613,C0148,2024-07-05,15,19,19.19
WS00403895,S009613,C0195,2024-07-14,2,73,66.97
WS00403896,S009613,C0391,2024-11-30,12,22,70.97
WS00403897,S009613,C0038,2024-01-08,4,76,52.05
WS00403898,S009613,C0045,2024-12-25,13,29,74.36
WS00403899,S009613,C0160,2024-02-23,1,31,91.18
WS00403900,S009613,C0249,2024-05-30,22,137,91.33
WS00403901,S009613,C0131,2024-12-11,21,48,28.4
WS00403902,S009613,C0081,2024-09-23,2,81,71.05
WS00403903,S009613,C0229,2024-09-05,0,20,46.51
WS00403904,S009613,C0483,2024-08-26,3,63,55.26
WS00403905,S009613,C0276,2024-03-11,10,28,59.57
WS00403906,S009613,C0174,2024-11-13,8,22,48.89
WS00403907,S009613,C0221,2024-01-06,1,16,76.19
WS00403908,S009614,C0385,2024-06-29,1,40,27.21
WS00403909,S009614,C0306,2024-03-19,2,42,93.33
WS00403910,S009614,C0366,2024-09-20,20,31,86.11
WS00403911,S009614,C0006,2024-10-11,9,39,27.27
WS00403912,S009614,C0490,2024-12-02,15,37,88.1
WS00403913,S009614,C0430,2024-06-19,21,72,48.98
WS00403914,S009615,C0275,2024-11-19,19,32,64.0
WS00403915,S009615,C0111,2024-06-16,21,17,85.0
WS00403916,S009615,C0139,2024-12-30,18,37,94.87
WS00403917,S009615,C0188,2024-07-26,11,18,38.3
WS00403918,S009615,C0378,2024-08-06,21,23,95.83
WS00403919,S009615,C0472,2024-05-08,13,36,87.8
WS00403920,S009615,C0006,2024-11-23,21,76,53.15
WS00403921,S009615,C0409,2024-01-24,7,30,78.95
WS00403922,S009615,C0485,2024-03-23,21,28,100.0
WS00403923,S009615,C0103,2024-05-11,22,23,62.16
WS00403924,S009615,C0255,2024-12-23,18,15,8.47
WS00403925,S009615,C0496,2024-10-27,14,17,77.27
WS00403926,S009615,C0176,2024-04-08,10,41,95.35
WS00403927,S009615,C0219,2024-09-15,22,38,84.44
WS00403928,S009615,C0345,2024-02-28,13,46,32.62
WS00403929,S009615,C0206,2024-09-02,9,19,79.17
WS00403930,S009615,C0154,2024-11-28,12,15,12.61
WS00403931,S009615,C0265,2024-04-15,20,36,92.31
WS00403932,S009615,C0246,2024-08-31,4,146,81.56
WS00403933,S009615,C0232,2024-06-20,2,7,8.54
WS00403934,S009615,C0472,2024-12-12,4,19,46.34
WS00403935,S009615,C0430,2024-04-15,16,142,96.6
WS00403936,S009615,C0376,2024-08-03,22,6,15.0
WS00403937,S009615,C0163,2024-02-24,6,19,65.52
WS00403938,S009615,C0311,2024-05-02,14,52,47.27
WS00403939,S009615,C0066,2024-11-22,17,23,46.94
WS00403940,S009615,C0116,2024-11-03,22,107,82.31
WS00403941,S009615,C0234,2024-11-23,23,8,21.62
WS00403942,S009615,C0358,2024-02-11,22,18,81.82
WS00403943,S009616,C0119,2024-05-29,13,5,20.83
WS00403944,S009616,C0146,2024-01-07,10,98,75.38
WS00403945,S009616,C0168,2024-09-21,5,37,100.0
WS00403946,S009616,C0190,2024-07-05,20,27,72.97
WS00403947,S009616,C0051,2024-07-22,4,29,55.77
WS00403948,S009616,C0176,2024-09-29,1,34,79.07
WS00403949,S009616,C0478,2024-09-03,10,26,54.17
WS00403950,S009616,C0152,2024-10-19,21,44,50.0
WS00403951,S009616,C0078,2024-09-26,22,15,27.78
WS00403952,S009616,C0395,2024-06-30,21,56,45.53
WS00403953,S009616,C0347,2024-02-08,14,81,96.43
WS00403954,S009616,C0446,2024-03-06,5,24,88.89
WS00403955,S009616,C0064,2024-05-30,0,10,41.67
WS00403956,S009616,C0301,2024-12-18,13,21,63.64
WS00403957,S009616,C0172,2024-04-20,20,115,100.0
WS00403958,S009616,C0132,2024-06-19,20,19,46.34
WS00403959,S009616,C0190,2024-08-07,19,11,29.73
WS00403960,S009616,C0366,2024-11-18,18,35,97.22
WS00403961,S009616,C0083,2024-08-05,6,13,43.33
WS00403962,S009616,C0250,2024-11-27,0,63,42.86
WS00403963,S009616,C0109,2024-10-24,22,16,43.24
WS00403964,S009616,C0396,2024-05-06,16,28,73.68
WS00403965,S009616,C0016,2024-05-26,20,9,10.34
WS00403966,S009616,C0129,2024-02-09,11,30,81.08
WS00403967,S009616,C0295,2024-06-07,21,31,100.0
WS00403968,S009616,C0027,2024-01-02,15,101,60.12
WS00403969,S009616,C0395,2024-08-22,11,108,87.8
WS00403970,S009616,C0495,2024-08-18,20,33,27.97
WS00403971,S009616,C0236,2024-04-26,12,22,100.0
WS00403972,S009616,C0396,2024-05-20,4,7,18.42
WS00403973,S009616,C0362,2024-01-08,22,8,21.05
WS00403974,S009616,C0146,2024-07-29,16,12,9.23
WS00403975,S009616,C0416,2024-07-10,22,109,68.12
WS00403976,S009616,C0160,2024-09-07,5,23,67.65
WS00403977,S009616,C0030,2024-06-30,5,86,51.5
WS00403978,S009616,C0420,2024-01-23,2,79,65.83
WS00403979,S009616,C0006,2024-12-30,7,5,3.5
WS00403980,S009616,C0483,2024-11-27,13,26,22.81
WS00403981,S009616,C0417,2024-07-05,1,28,22.4
WS00403982,S009616,C0125,2024-05-27,21,24,19.67
WS00403983,S009616,C0013,2024-01-29,22,15,37.5
WS00403984,S009616,C0422,2024-08-31,22,7,6.42
WS00403985,S009616,C0005,2024-12-27,22,72,52.17
WS00403986,S009616,C0422,2024-10-24,1,75,68.81
WS00403987,S009616,C0426,2024-12-24,22,51,54.26
WS00403988,S009616,C0015,2024-03-26,21,6,4.84
WS00403989,S009616,C0337,2024-02-15,6,26,86.67
WS00403990,S009617,C0022,2024-05-24,5,36,80.0
WS00403991,S009617,C0399,2024-04-26,21,33,75.0
WS00403992,S009617,C0428,2024-07-22,6,22,91.67
WS00403993,S009617,C0104,2024-07-15,10,11,50.0
