revenue_id,subscriber_id,month,amount,plan_type
56984,S009377,2024-08,199,Basic
56985,S009377,2024-09,199,Basic
56986,S009377,2024-10,199,Basic
56987,S009377,2024-11,199,Basic
56988,S009377,2024-12,199,Basic
56989,S009378,2024-03,699,Premium
56990,S009378,2024-04,699,Premium
56991,S009378,2024-05,699,Premium
56992,S009378,2024-06,699,Premium
56993,S009378,2024-07,699,Premium
56994,S009378,2024-08,699,Premium
56995,S009379,2024-12,199,Basic
56996,S009380,2024-12,399,Standard
56997,S009381,2024-10,399,Standard
56998,S009381,2024-11,399,Standard
56999,S009381,2024-12,399,Standard
57000,S009382,2024-03,199,Basic
57001,S009382,2024-04,199,Basic
57002,S009382,2024-05,199,Basic
57003,S009382,2024-06,199,Basic
57004,S009383,2024-06,199,Basic
57005,S009383,2024-07,199,Basic
57006,S009383,2024-08,199,Basic
57007,S009383,2024-09,199,Basic
57008,S009383,2024-10,199,Basic
57009,S009383,2024-11,199,Basic
57010,S009383,2024-12,199,Basic
57011,S009384,2024-04,699,Premium
57012,S009384,2024-05,699,Premium
57013,S009384,2024-06,699,Premium
57014,S009384,2024-07,699,Premium
57015,S009384,2024-08,699,Premium
57016,S009384,2024-09,699,Premium
57017,S009384,2024-10,699,Premium
57018,S009384,2024-11,699,Premium
57019,S009384,2024-12,699,Premium
57020,S009385,2024-07,399,Standard
57021,S009385,2024-08,399,Standard
57022,S009385,2024-09,399,Standard
57023,S009385,2024-10,399,Standard
57024,S009385,2024-11,399,Standard
57025,S009385,2024-12,399,Standard
57026,S009386,2024-08,399,Standard
57027,S009386,2024-09,399,Standard
57028,S009386,2024-10,399,Standard
57029,S009386,2024-11,399,Standard
57030,S009386,2024-12,399,Standard
57031,S009387,2024-01,399,Standard
57032,S009387,2024-02,399,Standard
57033,S009387,2024-03,399,Standard
57034,S009387,2024-04,399,Standard
57035,S009387,2024-05,399,Standard
57036,S009387,2024-06,399,Standard
57037,S009387,2024-07,399,Standard
57038,S009387,2024-08,399,Standard
57039,S009387,2024-09,399,Standard
57040,S009387,2024-10,399,Standard
57041,S009387,2024-11,399,Standard
57042,S009387,2024-12,399,Standard
57043,S009388,2024-07,199,Basic
57044,S009388,2024-08,199,Basic
57045,S009388,2024-09,199,Basic
57046,S009388,2024-10,199,Basic
57047,S009388,2024-11,199,Basic
57048,S009388,2024-12,199,Basic
57049,S009389,2024-08,199,Basic
57050,S009389,2024-09,199,Basic
57051,S009389,2024-10,199,Basic
57052,S009389,2024-11,199,Basic
57053,S009389,2024-12,199,Basic
57054,S009390,2024-06,699,Premium
57055,S009390,2024-07,699,Premium
57056,S009390,2024-08,699,Premium
57057,S009390,2024-09,699,Premium
57058,S009390,2024-10,699,Premium
57059,S009390,2024-11,699,Premium
57060,S009390,2024-12,699,Premium
57061,S009391,2024-08,199,Basic
57062,S009391,2024-09,199,Basic
57063,S009391,2024-10,199,Basic
57064,S009391,2024-11,199,Basic
57065,S009391,2024-12,199,Basic
57066,S009392,2024-02,199,Basic
57067,S009392,2024-03,199,Basic
57068,S009392,2024-04,199,Basic
57069,S009392,2024-05,199,Basic
57070,S009392,2024-06,199,Basic
57071,S009392,2024-07,199,Basic
57072,S009392,2024-08,199,Basic
57073,S009392,2024-09,199,Basic
57074,S009392,2024-10,199,Basic
57075,S009392,2024-11,199,Basic
57076,S009392,2024-12,199,Basic
57077,S009393,2024-11,699,Premium
57078,S009393,2024-12,699,Premium
57079,S009394,2024-03,699,Premium
57080,S009394,2024-04,699,Premium
57081,S009394,2024-05,699,Premium
57082,S009394,2024-06,699,Premium
57083,S009394,2024-07,699,Premium
57084,S009394,2024-08,699,Premium
57085,S009394,2024-09,699,Premium
57086,S009394,2024-10,699,Premium
57087,S009394,2024-11,699,Premium
57088,S009394,2024-12,699,Premium
57089,S009395,2024-10,399,Standard
57090,S009395,2024-11,399,Standard
57091,S009395,2024-12,399,Standard
57092,S009396,2024-03,199,Basic
57093,S009396,2024-04,199,Basic
57094,S009396,2024-05,199,Basic
57095,S009396,2024-06,199,Basic
57096,S009396,2024-07,199,Basic
57097,S009396,2024-08,199,Basic
57098,S009396,2024-09,199,Basic
57099,S009396,2024-10,199,Basic
57100,S009396,2024-11,199,Basic
57101,S009396,2024-12,199,Basic
57102,S009397,2024-01,699,Premium
57103,S009397,2024-02,699,Premium
57104,S009397,2024-03,699,Premium
57105,S009397,2024-04,699,Premium
57106,S009397,2024-05,699,Premium
57107,S009397,2024-06,699,Premium
57108,S009397,2024-07,699,Premium
57109,S009397,2024-08,699,Premium
57110,S009397,2024-09,699,Premium
57111,S009397,2024-10,699,Premium
57112,S009397,2024-11,699,Premium
57113,S009397,2024-12,699,Premium
57114,S009398,2024-08,699,Premium
57115,S009398,2024-09,699,Premium
57116,S009398,2024-10,699,Premium
57117,S009398,2024-11,699,Premium
57118,S009398,2024-12,699,Premium
57119,S009399,2024-10,399,Standard
57120,S009399,2024-11,399,Standard
57121,S009399,2024-12,399,Standard
57122,S009400,2024-03,199,Basic
57123,S009400,2024-04,199,Basic
57124,S009400,2024-05,199,Basic
57125,S009400,2024-06,199,Basic
57126,S009400,2024-07,199,Basic
57127,S009400,2024-08,199,Basic
57128,S009400,2024-09,199,Basic
57129,S009400,2024-10,199,Basic
57130,S009400,2024-11,199,Basic
57131,S009400,2024-12,199,Basic
57132,S009401,2024-09,399,Standard
57133,S009401,2024-10,399,Standard
57134,S009401,2024-11,399,Standard
57135,S009401,2024-12,399,Standard
57136,S009402,2024-03,399,Standard
57137,S009402,2024-04,399,Standard
57138,S009403,2024-04,199,Basic
57139,S009403,2024-05,199,Basic
57140,S009403,2024-06,199,Basic
57141,S009403,2024-07,199,Basic
57142,S009403,2024-08,199,Basic
57143,S009403,2024-09,199,Basic
57144,S009403,2024-10,199,Basic
57145,S009403,2024-11,199,Basic
57146,S009403,2024-12,199,Basic
57147,S009404,2024-10,699,Premium
57148,S009404,2024-11,699,Premium
57149,S009404,2024-12,699,Premium
57150,S009405,2024-09,699,Premium
57151,S009405,2024-10,699,Premium
57152,S009405,2024-11,699,Premium
57153,S009405,2024-12,699,Premium
57154,S009406,2024-02,199,Basic
57155,S009406,2024-03,199,Basic
57156,S009406,2024-04,199,Basic
57157,S009406,2024-05,199,Basic
57158,S009406,2024-06,199,Basic
57159,S009406,2024-07,199,Basic
57160,S009406,2024-08,199,Basic
57161,S009406,2024-09,199,Basic
57162,S009406,2024-10,199,Basic
57163,S009406,2024-11,199,Basic
57164,S009406,2024-12,199,Basic
57165,S009407,2024-08,199,Basic
57166,S009407,2024-09,199,Basic
57167,S009407,2024-10,199,Basic
57168,S009407,2024-11,199,Basic
57169,S009407,2024-12,199,Basic
57170,S009408,2024-06,399,Standard
57171,S009408,2024-07,399,Standard
57172,S009408,2024-08,399,Standard
57173,S009408,2024-09,399,Standard
57174,S009408,2024-10,399,Standard
57175,S009408,2024-11,399,Standard
57176,S009408,2024-12,399,Standard
57177,S009409,2024-11,199,Basic
57178,S009409,2024-12,199,Basic
57179,S009410,2024-05,199,Basic
57180,S009410,2024-06,199,Basic
57181,S009410,2024-07,199,Basic
57182,S009410,2024-08,199,Basic
57183,S009410,2024-09,199,Basic
57184,S009410,2024-10,199,Basic
57185,S009410,2024-11,199,Basic
57186,S009410,2024-12,199,Basic
57187,S009411,2024-06,199,Basic
57188,S009411,2024-07,199,Basic
57189,S009411,2024-08,199,Basic
57190,S009411,2024-09,199,Basic
57191,S009411,2024-10,199,Basic
57192,S009411,2024-11,199,Basic
57193,S009411,2024-12,199,Basic
57194,S009412,2024-12,399,Standard
57195,S009413,2024-03,199,Basic
57196,S009413,2024-04,199,Basic
57197,S009413,2024-05,199,Basic
57198,S009413,2024-06,199,Basic
57199,S009413,2024-07,199,Basic
57200,S009413,2024-08,199,Basic
57201,S009413,2024-09,199,Basic
57202,S009413,2024-10,199,Basic
57203,S009413,2024-11,199,Basic
57204,S009413,2024-12,199,Basic
57205,S009414,2024-06,199,Basic
57206,S009414,2024-07,199,Basic
57207,S009414,2024-08,199,Basic
57208,S009414,2024-09,199,Basic
57209,S009414,2024-10,199,Basic
57210,S009414,2024-11,199,Basic
57211,S009414,2024-12,199,Basic
57212,S009415,2024-08,199,Basic
57213,S009415,2024-09,199,Basic
57214,S009415,2024-10,199,Basic
57215,S009415,2024-11,199,Basic
57216,S009415,2024-12,199,Basic
57217,S009416,2024-03,699,Premium
57218,S009416,2024-04,699,Premium
57219,S009416,2024-05,699,Premium
57220,S009416,2024-06,699,Premium
57221,S009416,2024-07,699,Premium
57222,S009416,2024-08,699,Premium
57223,S009416,2024-09,699,Premium
57224,S009416,2024-10,699,Premium
57225,S009416,2024-11,699,Premium
57226,S009416,2024-12,699,Premium
57227,S009417,2024-01,199,Basic
57228,S009417,2024-02,199,Basic
57229,S009417,2024-03,199,Basic
57230,S009417,2024-04,199,Basic
57231,S009417,2024-05,199,Basic
57232,S009417,2024-06,199,Basic
57233,S009417,2024-07,199,Basic
57234,S009417,2024-08,199,Basic
57235,S009417,2024-09,199,Basic
57236,S009417,2024-10,199,Basic
57237,S009417,2024-11,199,Basic
57238,S009417,2024-12,199,Basic
57239,S009418,2024-08,699,Premium
57240,S009418,2024-09,699,Premium
57241,S009418,2024-10,699,Premium
57242,S009418,2024-11,699,Premium
57243,S009418,2024-12,699,Premium
57244,S009419,2024-06,399,Standard
57245,S009419,2024-07,399,Standard
57246,S009419,2024-08,399,Standard
57247,S009419,2024-09,399,Standard
57248,S009419,2024-10,399,Standard
57249,S009419,2024-11,399,Standard
57250,S009419,2024-12,399,Standard
57251,S009420,2024-12,199,Basic
57252,S009421,2024-01,199,Basic
57253,S009421,2024-02,199,Basic
57254,S009421,2024-03,199,Basic
57255,S009421,2024-04,199,Basic
57256,S009421,2024-05,199,Basic
57257,S009421,2024-06,199,Basic
57258,S009421,2024-07,199,Basic
57259,S009421,2024-08,199,Basic
57260,S009421,2024-09,199,Basic
57261,S009421,2024-10,199,Basic
57262,S009421,2024-11,199,Basic
57263,S009421,2024-12,199,Basic
57264,S009422,2024-07,199,Basic
57265,S009422,2024-08,199,Basic
57266,S009422,2024-09,199,Basic
57267,S009422,2024-10,199,Basic
57268,S009422,2024-11,199,Basic
57269,S009423,2024-02,699,Premium
57270,S009423,2024-03,699,Premium
57271,S009423,2024-04,699,Premium
57272,S009423,2024-05,699,Premium
57273,S009423,2024-06,699,Premium
57274,S009423,2024-07,699,Premium
57275,S009423,2024-08,699,Premium
57276,S009423,2024-09,699,Premium
57277,S009423,2024-10,699,Premium
57278,S009423,2024-11,699,Premium
57279,S009423,2024-12,699,Premium
57280,S009424,2024-03,699,Premium
57281,S009424,2024-04,699,Premium
57282,S009424,2024-05,699,Premium
57283,S009424,2024-06,699,Premium
57284,S009424,2024-07,699,Premium
57285,S009424,2024-08,699,Premium
57286,S009424,2024-09,699,Premium
57287,S009424,2024-10,699,Premium
57288,S009424,2024-11,699,Premium
57289,S009424,2024-12,699,Premium
57290,S009425,2024-06,199,Basic
57291,S009425,2024-07,199,Basic
57292,S009425,2024-08,199,Basic
57293,S009425,2024-09,199,Basic
57294,S009425,2024-10,199,Basic
57295,S009425,2024-11,199,Basic
57296,S009425,2024-12,199,Basic
57297,S009426,2024-07,199,Basic
57298,S009426,2024-08,199,Basic
57299,S009426,2024-09,199,Basic
57300,S009426,2024-10,199,Basic
57301,S009426,2024-11,199,Basic
57302,S009426,2024-12,199,Basic
57303,S009427,2024-03,399,Standard
57304,S009427,2024-04,399,Standard
57305,S009427,2024-05,399,Standard
57306,S009427,2024-06,399,Standard
57307,S009427,2024-07,399,Standard
57308,S009427,2024-08,399,Standard
57309,S009427,2024-09,399,Standard
57310,S009427,2024-10,399,Standard
57311,S009427,2024-11,399,Standard
57312,S009427,2024-12,399,Standard
57313,S009428,2024-10,199,Basic
57314,S009428,2024-11,199,Basic
57315,S009428,2024-12,199,Basic
57316,S009429,2024-04,199,Basic
57317,S009429,2024-05,199,Basic
57318,S009429,2024-06,199,Basic
57319,S009429,2024-07,199,Basic
57320,S009429,2024-08,199,Basic
57321,S009429,2024-09,199,Basic
57322,S009429,2024-10,199,Basic
57323,S009429,2024-11,199,Basic
57324,S009429,2024-12,199,Basic
57325,S009430,2024-07,199,Basic
57326,S009430,2024-08,199,Basic
57327,S009430,2024-09,199,Basic
57328,S009430,2024-10,199,Basic
57329,S009430,2024-11,199,Basic
57330,S009430,2024-12,199,Basic
57331,S009431,2024-01,699,Premium
57332,S009431,2024-02,699,Premium
57333,S009431,2024-03,699,Premium
57334,S009431,2024-04,699,Premium
57335,S009431,2024-05,699,Premium
57336,S009431,2024-06,699,Premium
57337,S009431,2024-07,699,Premium
57338,S009431,2024-08,699,Premium
57339,S009431,2024-09,699,Premium
57340,S009431,2024-10,699,Premium
57341,S009431,2024-11,699,Premium
57342,S009431,2024-12,699,Premium
57343,S009432,2024-06,399,Standard
57344,S009432,2024-07,399,Standard
57345,S009432,2024-08,399,Standard
57346,S009432,2024-09,399,Standard
57347,S009432,2024-10,399,Standard
57348,S009432,2024-11,399,Standard
57349,S009432,2024-12,399,Standard
57350,S009433,2024-10,199,Basic
57351,S009433,2024-11,199,Basic
57352,S009433,2024-12,199,Basic
57353,S009434,2024-12,199,Basic
57354,S009435,2024-05,399,Standard
57355,S009435,2024-06,399,Standard
57356,S009435,2024-07,399,Standard
57357,S009435,2024-08,399,Standard
57358,S009435,2024-09,399,Standard
57359,S009435,2024-10,399,Standard
57360,S009436,2024-02,199,Basic
57361,S009436,2024-03,199,Basic
57362,S009436,2024-04,199,Basic
57363,S009436,2024-05,199,Basic
57364,S009436,2024-06,199,Basic
57365,S009436,2024-07,199,Basic
57366,S009436,2024-08,199,Basic
57367,S009436,2024-09,199,Basic
57368,S009436,2024-10,199,Basic
57369,S009436,2024-11,199,Basic
57370,S009436,2024-12,199,Basic
57371,S009437,2024-08,399,Standard
57372,S009437,2024-09,399,Standard
57373,S009437,2024-10,399,Standard
57374,S009437,2024-11,399,Standard
57375,S009437,2024-12,399,Standard
57376,S009438,2024-08,199,Basic
57377,S009438,2024-09,199,Basic
57378,S009438,2024-10,199,Basic
57379,S009438,2024-11,199,Basic
57380,S009438,2024-12,199,Basic
57381,S009439,2024-01,699,Premium
57382,S009439,2024-02,699,Premium
57383,S009439,2024-03,699,Premium
57384,S009439,2024-04,699,Premium
57385,S009439,2024-05,699,Premium
57386,S009439,2024-06,699,Premium
57387,S009439,2024-07,699,Premium
57388,S009439,2024-08,699,Premium
57389,S009439,2024-09,699,Premium
57390,S009439,2024-10,699,Premium
57391,S009439,2024-11,699,Premium
57392,S009439,2024-12,699,Premium
57393,S009440,2024-10,199,Basic
57394,S009440,2024-11,199,Basic
57395,S009440,2024-12,199,Basic
57396,S009441,2024-03,399,Standard
57397,S009441,2024-04,399,Standard
57398,S009441,2024-05,399,Standard
57399,S009441,2024-06,399,Standard
57400,S009441,2024-07,399,Standard
57401,S009441,2024-08,399,Standard
57402,S009441,2024-09,399,Standard
57403,S009442,2024-05,199,Basic
57404,S009442,2024-06,199,Basic
57405,S009442,2024-07,199,Basic
57406,S009442,2024-08,199,Basic
57407,S009442,2024-09,199,Basic
57408,S009442,2024-10,199,Basic
57409,S009442,2024-11,199,Basic
57410,S009442,2024-12,199,Basic
57411,S009443,2024-04,699,Premium
57412,S009443,2024-05,699,Premium
57413,S009443,2024-06,699,Premium
57414,S009443,2024-07,699,Premium
57415,S009443,2024-08,699,Premium
57416,S009443,2024-09,699,Premium
57417,S009443,2024-10,699,Premium
57418,S009443,2024-11,699,Premium
57419,S009443,2024-12,699,Premium
57420,S009444,2024-01,699,Premium
57421,S009444,2024-02,699,Premium
57422,S009444,2024-03,699,Premium
57423,S009444,2024-04,699,Premium
57424,S009444,2024-05,699,Premium
57425,S009444,2024-06,699,Premium
57426,S009444,2024-07,699,Premium
57427,S009444,2024-08,699,Premium
57428,S009444,2024-09,699,Premium
57429,S009444,2024-10,699,Premium
57430,S009444,2024-11,699,Premium
57431,S009444,2024-12,699,Premium
57432,S009445,2024-02,199,Basic
57433,S009445,2024-03,199,Basic
57434,S009445,2024-04,199,Basic
57435,S009445,2024-05,199,Basic
57436,S009445,2024-06,199,Basic
57437,S009445,2024-07,199,Basic
57438,S009445,2024-08,199,Basic
57439,S009445,2024-09,199,Basic
57440,S009445,2024-10,199,Basic
57441,S009445,2024-11,199,Basic
57442,S009445,2024-12,199,Basic
57443,S009446,2024-10,199,Basic
57444,S009446,2024-11,199,Basic
57445,S009446,2024-12,199,Basic
57446,S009447,2024-07,399,Standard
57447,S009447,2024-08,399,Standard
57448,S009447,2024-09,399,Standard
57449,S009447,2024-10,399,Standard
57450,S009447,2024-11,399,Standard
57451,S009447,2024-12,399,Standard
57452,S009448,2024-08,399,Standard
57453,S009448,2024-09,399,Standard
57454,S009448,2024-10,399,Standard
57455,S009448,2024-11,399,Standard
57456,S009448,2024-12,399,Standard
57457,S009449,2024-09,199,Basic
57458,S009449,2024-10,199,Basic
57459,S009449,2024-11,199,Basic
57460,S009449,2024-12,199,Basic
57461,S009450,2024-12,199,Basic
57462,S009451,2024-09,399,Standard
57463,S009451,2024-10,399,Standard
57464,S009451,2024-11,399,Standard
57465,S009451,2024-12,399,Standard
57466,S009452,2024-03,199,Basic
57467,S009452,2024-04,199,Basic
57468,S009452,2024-05,199,Basic
57469,S009452,2024-06,199,Basic
57470,S009452,2024-07,199,Basic
57471,S009452,2024-08,199,Basic
57472,S009452,2024-09,199,Basic
57473,S009452,2024-10,199,Basic
57474,S009452,2024-11,199,Basic
57475,S009452,2024-12,199,Basic
57476,S009453,2024-08,399,Standard
57477,S009453,2024-09,399,Standard
57478,S009453,2024-10,399,Standard
57479,S009453,2024-11,399,Standard
57480,S009453,2024-12,399,Standard
57481,S009454,2024-11,699,Premium
57482,S009454,2024-12,699,Premium
57483,S009455,2024-02,699,Premium
57484,S009455,2024-03,699,Premium
57485,S009455,2024-04,699,Premium
57486,S009455,2024-05,699,Premium
57487,S009455,2024-06,699,Premium
57488,S009455,2024-07,699,Premium
57489,S009455,2024-08,699,Premium
57490,S009455,2024-09,699,Premium
57491,S009455,2024-10,699,Premium
57492,S009455,2024-11,699,Premium
57493,S009455,2024-12,699,Premium
57494,S009456,2024-03,699,Premium
57495,S009456,2024-04,699,Premium
57496,S009456,2024-05,699,Premium
57497,S009456,2024-06,699,Premium
57498,S009456,2024-07,699,Premium
57499,S009456,2024-08,699,Premium
57500,S009456,2024-09,699,Premium
57501,S009456,2024-10,699,Premium
57502,S009456,2024-11,699,Premium
57503,S009456,2024-12,699,Premium
57504,S009457,2024-05,699,Premium
57505,S009457,2024-06,699,Premium
57506,S009457,2024-07,699,Premium
57507,S009457,2024-08,699,Premium
57508,S009457,2024-09,699,Premium
57509,S009457,2024-10,699,Premium
57510,S009457,2024-11,699,Premium
57511,S009457,2024-12,699,Premium
57512,S009458,2024-12,699,Premium
57513,S009459,2024-04,199,Basic
57514,S009459,2024-05,199,Basic
57515,S009459,2024-06,199,Basic
57516,S009459,2024-07,199,Basic
57517,S009459,2024-08,199,Basic
57518,S009459,2024-09,199,Basic
57519,S009459,2024-10,199,Basic
57520,S009459,2024-11,199,Basic
57521,S009459,2024-12,199,Basic
57522,S009460,2024-09,399,Standard
57523,S009460,2024-10,399,Standard
57524,S009460,2024-11,399,Standard
57525,S009460,2024-12,399,Standard
57526,S009461,2024-06,199,Basic
57527,S009461,2024-07,199,Basic
57528,S009462,2024-03,399,Standard
57529,S009462,2024-04,399,Standard
57530,S009462,2024-05,399,Standard
57531,S009462,2024-06,399,Standard
57532,S009462,2024-07,399,Standard
57533,S009462,2024-08,399,Standard
57534,S009462,2024-09,399,Standard
57535,S009462,2024-10,399,Standard
57536,S009462,2024-11,399,Standard
57537,S009462,2024-12,399,Standard
57538,S009463,2024-01,699,Premium
57539,S009463,2024-02,699,Premium
57540,S009463,2024-03,699,Premium
57541,S009463,2024-04,699,Premium
57542,S009463,2024-05,699,Premium
57543,S009463,2024-06,699,Premium
57544,S009463,2024-07,699,Premium
57545,S009463,2024-08,699,Premium
57546,S009463,2024-09,699,Premium
57547,S009463,2024-10,699,Premium
57548,S009463,2024-11,699,Premium
57549,S009463,2024-12,699,Premium
57550,S009464,2024-02,199,Basic
57551,S009464,2024-03,199,Basic
57552,S009464,2024-04,199,Basic
57553,S009464,2024-05,199,Basic
57554,S009464,2024-06,199,Basic
57555,S009464,2024-07,199,Basic
57556,S009464,2024-08,199,Basic
57557,S009464,2024-09,199,Basic
57558,S009464,2024-10,199,Basic
57559,S009464,2024-11,199,Basic
57560,S009464,2024-12,199,Basic
57561,S009465,2024-04,199,Basic
57562,S009465,2024-05,199,Basic
57563,S009465,2024-06,199,Basic
57564,S009465,2024-07,199,Basic
