subscriber_id,region,device_type,plan_type,join_date,churn_date,monthly_revenue
S007631,West India,Mobile,Basic,2024-11-29,,199
S007632,Karnataka,Mobile,Basic,2024-10-04,,199
S007633,West India,Smart TV,Premium,2024-12-28,2025-06-09,699
S007634,East India,Smart TV,Basic,2024-04-16,2024-09-02,199
S007635,Maharashtra,Mobile,Basic,2024-03-22,,199
S007636,Karnataka,Smart TV,Standard,2024-10-09,,399
S007637,Maharashtra,Mobile,Basic,2024-07-18,,199
S007638,North India,Mobile,Basic,2024-10-12,,199
S007639,Karnataka,Laptop,Basic,2024-05-09,2024-07-06,199
S007640,South India,Smart TV,Basic,2024-08-12,2024-12-05,199
S007641,East India,Laptop,Basic,2024-04-22,,199
S007642,Maharashtra,Smart TV,Standard,2024-12-14,2025-03-09,399
S007643,North India,Smart TV,Basic,2024-03-12,,199
S007644,North India,Mobile,Premium,2024-10-18,,699
S007645,Karnataka,Laptop,Basic,2024-07-11,,199
S007646,North India,Smart TV,Premium,2024-09-12,,699
S007647,South India,Mobile,Standard,2024-09-24,,399
S007648,North India,Mobile,Basic,2024-11-29,,199
S007649,Karnataka,Mobile,Standard,2024-05-26,,399
S007650,East India,Mobile,Premium,2024-06-10,,699
S007651,Karnataka,Smart TV,Basic,2024-06-08,,199
S007652,South India,Smart TV,Basic,2024-12-17,,199
S007653,Karnataka,Mobile,Basic,2024-09-28,,199
S007654,Karnataka,Mobile,Basic,2024-11-01,,199
S007655,North India,Laptop,Premium,2024-11-17,,699
S007656,Maharashtra,Mobile,Standard,2024-12-07,,399
S007657,West India,Smart TV,Standard,2024-04-09,,399
S007658,West India,Smart TV,Basic,2024-06-15,,199
S007659,North India,Mobile,Premium,2024-11-05,,699
S007660,Karnataka,Smart TV,Basic,2024-02-04,,199
S007661,Karnataka,Mobile,Premium,2024-12-20,,699
S007662,East India,Tablet,Basic,2024-02-20,,199
S007663,North India,Laptop,Standard,2024-09-22,,399
S007664,Karnataka,Smart TV,Basic,2024-10-24,2025-01-23,199
S007665,West India,Mobile,Standard,2024-04-21,,399
S007666,Maharashtra,Mobile,Standard,2024-03-14,,399
S007667,South India,Mobile,Premium,2024-08-15,,699
S007668,Karnataka,Smart TV,Basic,2024-12-03,,199
S007669,Maharashtra,Desktop,Basic,2024-06-03,,199
S007670,East India,Tablet,Standard,2024-03-21,,399
S007671,West India,Smart TV,Basic,2024-07-30,,199
S007672,Karnataka,Desktop,Basic,2024-09-20,,199
S007673,South India,Smart TV,Standard,2024-02-18,,399
S007674,East India,Mobile,Standard,2024-04-05,,399
S007675,South India,Mobile,Basic,2024-05-27,,199
S007676,South India,Mobile,Basic,2024-06-15,,199
S007677,West India,Tablet,Basic,2024-03-15,,199
S007678,Karnataka,Smart TV,Basic,2024-04-15,,199
S007679,West India,Mobile,Basic,2024-08-28,,199
S007680,North India,Tablet,Basic,2024-08-06,,199
S007681,Karnataka,Mobile,Standard,2024-03-06,,399
S007682,West India,Smart TV,Premium,2024-03-30,,699
S007683,West India,Mobile,Premium,2024-04-27,,699
S007684,West India,Laptop,Basic,2024-04-29,,199
S007685,Maharashtra,Laptop,Premium,2024-07-29,2024-10-28,699
S007686,South India,Laptop,Standard,2024-06-15,,399
S007687,East India,Smart TV,Basic,2024-06-04,,199
S007688,West India,Laptop,Basic,2024-02-20,,199
S007689,East India,Mobile,Basic,2024-01-09,,199
S007690,Maharashtra,Tablet,Basic,2024-06-18,2024-12-03,199
S007691,South India,Laptop,Premium,2024-01-20,,699
S007692,North India,Desktop,Standard,2024-01-01,,399
S007693,Karnataka,Mobile,Standard,2024-05-13,,399
S007694,West India,Mobile,Basic,2024-01-07,,199
S007695,Maharashtra,Mobile,Standard,2024-05-28,,399
S007696,South India,Mobile,Basic,2024-06-21,2024-09-03,199
S007697,South India,Smart TV,Basic,2024-09-20,,199
S007698,North India,Smart TV,Basic,2024-10-27,,199
S007699,Karnataka,Mobile,Standard,2024-02-12,,399
S007700,Maharashtra,Desktop,Standard,2024-08-12,,399
S007701,East India,Smart TV,Premium,2024-01-02,,699
S007702,East India,Tablet,Premium,2024-04-15,,699
S007703,West India,Laptop,Standard,2024-07-28,,399
S007704,Maharashtra,Mobile,Basic,2024-04-06,,199
S007705,South India,Laptop,Premium,2024-07-11,,699
S007706,North India,Smart TV,Basic,2024-09-07,,199
S007707,North India,Tablet,Basic,2024-05-17,,199
S007708,North India,Tablet,Basic,2024-12-07,,199
S007709,South India,Laptop,Basic,2024-04-29,2024-09-11,199
S007710,South India,Smart TV,Standard,2024-01-28,,399
S007711,East India,Smart TV,Basic,2024-04-15,,199
S007712,North India,Mobile,Standard,2024-01-11,,399
S007713,South India,Mobile,Premium,2024-01-17,,699
S007714,West India,Smart TV,Standard,2024-03-11,,399
S007715,Maharashtra,Laptop,Basic,2024-11-04,2025-02-02,199
S007716,Karnataka,Mobile,Premium,2024-12-17,,699
S007717,South India,Laptop,Basic,2024-09-13,,199
S007718,Karnataka,Laptop,Basic,2024-06-03,,199
S007719,East India,Desktop,Premium,2024-01-21,,699
S007720,East India,Smart TV,Basic,2024-12-29,,199
S007721,Karnataka,Smart TV,Standard,2024-05-14,2024-09-19,399
S007722,West India,Tablet,Premium,2024-07-17,2024-09-13,699
S007723,South India,Laptop,Basic,2024-10-03,,199
S007724,Maharashtra,Mobile,Premium,2024-05-17,,699
S007725,Karnataka,Smart TV,Basic,2024-01-21,,199
S007726,East India,Smart TV,Basic,2024-04-20,2024-09-07,199
S007727,South India,Desktop,Basic,2024-02-11,,199
S007728,East India,Mobile,Standard,2024-03-18,2024-06-23,399
S007729,Karnataka,Tablet,Premium,2024-03-19,2024-05-07,699
S007730,Karnataka,Smart TV,Basic,2024-01-28,,199
S007731,North India,Tablet,Standard,2024-01-22,,399
S007732,North India,Smart TV,Basic,2024-07-14,,199
S007733,East India,Smart TV,Basic,2024-02-25,,199
S007734,South India,Smart TV,Standard,2024-12-19,,399
S007735,Karnataka,Mobile,Basic,2024-02-11,,199
S007736,North India,Mobile,Standard,2024-07-07,,399
S007737,Maharashtra,Smart TV,Basic,2024-06-04,,199
S007738,Maharashtra,Smart TV,Standard,2024-07-25,,399
S007739,West India,Tablet,Basic,2024-08-07,,199
S007740,East India,Mobile,Basic,2024-12-14,,199
S007741,Karnataka,Laptop,Standard,2024-11-18,,399
S007742,North India,Desktop,Basic,2024-10-14,,199
S007743,South India,Smart TV,Basic,2024-08-03,,199
S007744,Karnataka,Mobile,Basic,2024-02-24,,199
S007745,Karnataka,Laptop,Premium,2024-10-18,,699
S007746,Maharashtra,Smart TV,Standard,2024-12-28,,399
S007747,East India,Mobile,Premium,2024-04-06,,699
S007748,South India,Laptop,Basic,2024-05-13,,199
S007749,South India,Mobile,Basic,2024-04-22,,199
S007750,West India,Mobile,Standard,2024-11-10,,399
S007751,Maharashtra,Laptop,Basic,2024-08-27,,199
S007752,North India,Mobile,Basic,2024-05-18,,199
S007753,East India,Mobile,Premium,2024-09-27,,699
S007754,North India,Laptop,Basic,2024-11-19,,199
S007755,North India,Smart TV,Standard,2024-01-29,,399
S007756,South India,Mobile,Standard,2024-12-05,,399
S007757,East India,Laptop,Standard,2024-04-29,,399
S007758,North India,Tablet,Premium,2024-12-06,,699
S007759,Karnataka,Smart TV,Basic,2024-07-08,,199
S007760,Karnataka,Smart TV,Standard,2024-05-17,,399
S007761,West India,Mobile,Basic,2024-01-27,,199
S007762,Karnataka,Mobile,Premium,2024-12-21,,699
S007763,Karnataka,Mobile,Basic,2024-07-17,,199
S007764,West India,Laptop,Standard,2024-11-17,,399
S007765,West India,Smart TV,Premium,2024-06-26,,699
S007766,Maharashtra,Mobile,Basic,2024-11-08,,199
S007767,East India,Mobile,Basic,2024-02-21,,199
S007768,North India,Mobile,Basic,2024-03-19,,199
S007769,South India,Mobile,Basic,2024-06-30,,199
S007770,South India,Smart TV,Basic,2024-03-10,,199
S007771,Maharashtra,Laptop,Standard,2024-10-06,,399
S007772,South India,Smart TV,Premium,2024-03-16,,699
S007773,North India,Tablet,Basic,2024-01-22,,199
S007774,Maharashtra,Smart TV,Standard,2024-04-09,,399
S007775,South India,Smart TV,Standard,2024-06-12,,399
S007776,East India,Laptop,Basic,2024-10-10,,199
S007777,Karnataka,Mobile,Standard,2024-04-24,,399
S007778,West India,Laptop,Standard,2024-07-11,,399
S007779,West India,Laptop,Basic,2024-08-18,,199
S007780,South India,Laptop,Standard,2024-08-22,,399
S007781,West India,Mobile,Premium,2024-12-01,,699
S007782,North India,Smart TV,Standard,2024-07-27,,399
S007783,Karnataka,Laptop,Basic,2024-10-11,2025-03-07,199
S007784,North India,Tablet,Basic,2024-09-03,,199
S007785,West India,Tablet,Standard,2024-11-05,,399
S007786,Maharashtra,Laptop,Standard,2024-05-31,,399
S007787,Karnataka,Smart TV,Premium,2024-06-09,,699
S007788,Maharashtra,Laptop,Basic,2024-05-26,2024-11-10,199
S007789,East India,Laptop,Basic,2024-07-04,,199
S007790,North India,Desktop,Basic,2024-09-02,2024-12-14,199
S007791,North India,Mobile,Basic,2024-01-06,,199
S007792,North India,Smart TV,Standard,2024-07-07,2024-08-06,399
S007793,South India,Smart TV,Standard,2024-02-07,,399
S007794,Karnataka,Laptop,Standard,2024-09-21,,399
S007795,Maharashtra,Smart TV,Basic,2024-09-22,,199
S007796,Karnataka,Mobile,Basic,2024-07-14,2024-09-22,199
S007797,West India,Smart TV,Basic,2024-11-03,,199
S007798,South India,Mobile,Premium,2024-05-02,2024-10-24,699
S007799,North India,Mobile,Standard,2024-03-23,,399
S007800,East India,Mobile,Standard,2024-07-17,,399
S007801,South India,Laptop,Basic,2024-08-28,2024-11-08,199
S007802,South India,Mobile,Basic,2024-10-30,,199
S007803,Maharashtra,Tablet,Basic,2024-10-05,,199
S007804,South India,Smart TV,Basic,2024-03-14,,199
S007805,West India,Tablet,Basic,2024-12-08,,199
S007806,Karnataka,Mobile,Standard,2024-04-12,,399
S007807,Karnataka,Laptop,Basic,2024-02-06,,199
S007808,Karnataka,Laptop,Standard,2024-03-12,,399
S007809,Maharashtra,Smart TV,Premium,2024-06-15,,699
S007810,West India,Laptop,Basic,2024-01-16,,199
S007811,East India,Smart TV,Basic,2024-06-13,,199
S007812,South India,Mobile,Premium,2024-09-15,,699
S007813,North India,Laptop,Basic,2024-07-19,,199
S007814,South India,Mobile,Basic,2024-09-16,,199
S007815,East India,Mobile,Basic,2024-06-18,,199
S007816,Karnataka,Desktop,Basic,2024-12-02,2025-05-04,199
S007817,Maharashtra,Smart TV,Premium,2024-02-12,,699
S007818,North India,Smart TV,Basic,2024-11-19,,199
S007819,Maharashtra,Mobile,Basic,2024-08-06,,199
S007820,South India,Mobile,Standard,2024-01-22,,399
S007821,Maharashtra,Laptop,Basic,2024-01-05,,199
S007822,North India,Mobile,Basic,2024-08-08,2025-01-11,199
S007823,Maharashtra,Tablet,Premium,2024-12-08,,699
S007824,East India,Smart TV,Basic,2024-05-27,,199
S007825,Karnataka,Mobile,Standard,2024-09-06,,399
S007826,Karnataka,Desktop,Basic,2024-05-14,,199
S007827,North India,Smart TV,Basic,2024-08-12,2025-01-30,199
S007828,Maharashtra,Desktop,Premium,2024-07-13,2024-11-24,699
S007829,Maharashtra,Laptop,Basic,2024-12-16,,199
S007830,Maharashtra,Smart TV,Basic,2024-09-06,,199
S007831,North India,Smart TV,Basic,2024-01-23,,199
S007832,Maharashtra,Mobile,Basic,2024-10-29,,199
S007833,North India,Laptop,Premium,2024-10-18,,699
S007834,Karnataka,Smart TV,Premium,2024-06-22,,699
S007835,West India,Laptop,Basic,2024-02-24,,199
S007836,Maharashtra,Desktop,Basic,2024-12-11,,199
S007837,West India,Desktop,Standard,2024-04-17,,399
S007838,South India,Mobile,Basic,2024-08-18,,199
S007839,Maharashtra,Mobile,Standard,2024-09-29,,399
S007840,West India,Mobile,Premium,2024-10-11,,699
S007841,South India,Mobile,Standard,2024-04-05,,399
S007842,North India,Laptop,Basic,2024-02-29,,199
S007843,South India,Smart TV,Basic,2024-10-14,,199
S007844,East India,Smart TV,Basic,2024-10-20,,199
S007845,East India,Smart TV,Standard,2024-10-30,,399
S007846,South India,Mobile,Standard,2024-07-22,,399
S007847,Maharashtra,Mobile,Premium,2024-04-16,,699
S007848,South India,Mobile,Basic,2024-09-03,,199
S007849,South India,Tablet,Standard,2024-01-15,,399
S007850,North India,Mobile,Standard,2024-09-29,,399
S007851,West India,Mobile,Standard,2024-11-20,,399
S007852,East India,Mobile,Standard,2024-08-02,,399
S007853,Maharashtra,Smart TV,Basic,2024-03-03,,199
S007854,West India,Mobile,Basic,2024-01-12,,199
S007855,Karnataka,Laptop,Premium,2024-09-10,,699
S007856,East India,Mobile,Premium,2024-07-27,,699
S007857,Maharashtra,Mobile,Standard,2024-04-20,,399
S007858,Karnataka,Laptop,Premium,2024-08-25,,699
S007859,South India,Smart TV,Standard,2024-08-14,,399
S007860,Karnataka,Mobile,Basic,2024-04-27,,199
S007861,Karnataka,Smart TV,Basic,2024-02-19,,199
S007862,South India,Laptop,Basic,2024-03-17,,199
S007863,East India,Mobile,Basic,2024-03-06,,199
S007864,South India,Laptop,Premium,2024-06-23,,699
S007865,East India,Mobile,Basic,2024-05-09,,199
S007866,North India,Smart TV,Standard,2024-06-22,,399
S007867,West India,Smart TV,Basic,2024-08-18,,199
S007868,Maharashtra,Smart TV,Standard,2024-09-10,,399
S007869,North India,Tablet,Standard,2024-05-01,,399
S007870,East India,Smart TV,Standard,2024-09-06,,399
S007871,West India,Smart TV,Basic,2024-08-11,,199
S007872,South India,Mobile,Premium,2024-10-26,2025-03-17,699
S007873,West India,Mobile,Basic,2024-02-13,,199
S007874,North India,Mobile,Standard,2024-10-14,,399
S007875,South India,Smart TV,Standard,2024-01-17,,399
S007876,South India,Mobile,Basic,2024-02-13,,199
S007877,South India,Laptop,Standard,2024-11-07,2025-02-07,399
S007878,Maharashtra,Laptop,Premium,2024-10-31,,699
S007879,West India,Mobile,Basic,2024-04-21,,199
S007880,Maharashtra,Smart TV,Basic,2024-06-03,,199
S007881,West India,Laptop,Standard,2024-11-13,,399
S007882,West India,Smart TV,Basic,2024-03-16,,199
S007883,West India,Laptop,Basic,2024-10-23,,199
S007884,North India,Tablet,Standard,2024-06-03,,399
S007885,East India,Desktop,Premium,2024-10-14,,699
S007886,Maharashtra,Tablet,Standard,2024-03-22,,399
S007887,South India,Mobile,Basic,2024-03-02,,199
S007888,East India,Desktop,Premium,2024-08-16,,699
S007889,Karnataka,Laptop,Basic,2024-04-17,,199
S007890,South India,Mobile,Basic,2024-06-18,,199
S007891,East India,Mobile,Basic,2024-01-02,,199
S007892,West India,Laptop,Basic,2024-09-09,,199
S007893,South India,Mobile,Standard,2024-05-25,2024-10-06,399
S007894,North India,Mobile,Premium,2024-08-15,2024-10-06,699
S007895,Maharashtra,Tablet,Standard,2024-09-06,,399
S007896,South India,Smart TV,Basic,2024-01-29,2024-05-17,199
S007897,West India,Smart TV,Standard,2024-08-03,,399
S007898,Karnataka,Tablet,Basic,2024-07-17,2024-11-12,199
S007899,South India,Laptop,Basic,2024-12-08,2025-03-11,199
S007900,North India,Mobile,Premium,2024-01-29,,699
S007901,West India,Smart TV,Basic,2024-07-01,,199
S007902,Maharashtra,Smart TV,Basic,2024-10-11,,199
S007903,North India,Mobile,Premium,2024-09-26,,699
S007904,Karnataka,Mobile,Standard,2024-12-03,,399
S007905,Maharashtra,Tablet,Standard,2024-11-18,,399
S007906,South India,Smart TV,Standard,2024-03-12,,399
S007907,West India,Smart TV,Standard,2024-07-05,,399
S007908,South India,Desktop,Standard,2024-08-17,2024-12-23,399
S007909,West India,Smart TV,Premium,2024-08-27,,699
S007910,East India,Smart TV,Basic,2024-10-21,2025-01-03,199
S007911,West India,Smart TV,Standard,2024-03-24,,399
S007912,West India,Tablet,Standard,2024-07-02,,399
S007913,East India,Tablet,Basic,2024-10-29,,199
S007914,North India,Smart TV,Basic,2024-05-28,,199
S007915,Maharashtra,Mobile,Standard,2024-03-18,,399
S007916,East India,Mobile,Basic,2024-05-21,2024-08-21,199
S007917,North India,Laptop,Basic,2024-10-04,,199
S007918,West India,Mobile,Basic,2024-10-01,2025-03-10,199
S007919,Karnataka,Mobile,Basic,2024-02-06,,199
S007920,Maharashtra,Mobile,Basic,2024-03-24,,199
S007921,North India,Smart TV,Premium,2024-07-27,2024-11-25,699
S007922,East India,Smart TV,Standard,2024-09-02,,399
S007923,East India,Smart TV,Basic,2024-09-01,,199
S007924,South India,Smart TV,Standard,2024-09-13,,399
S007925,North India,Smart TV,Basic,2024-09-25,,199
S007926,East India,Mobile,Standard,2024-10-14,,399
S007927,South India,Laptop,Standard,2024-04-11,,399
S007928,North India,Laptop,Standard,2024-09-15,,399
S007929,East India,Mobile,Standard,2024-04-11,,399
S007930,Maharashtra,Laptop,Standard,2024-01-30,,399
S007931,West India,Smart TV,Basic,2024-02-10,,199
S007932,South India,Laptop,Basic,2024-05-31,,199
S007933,Maharashtra,Mobile,Standard,2024-09-19,,399
S007934,West India,Smart TV,Standard,2024-05-07,,399
S007935,West India,Smart TV,Basic,2024-09-01,,199
S007936,West India,Laptop,Basic,2024-02-25,,199
S007937,North India,Tablet,Standard,2024-12-26,,399
S007938,North India,Mobile,Premium,2024-11-14,2025-01-20,699
S007939,East India,Mobile,Basic,2024-04-29,,199
S007940,North India,Smart TV,Standard,2024-03-15,,399
S007941,Karnataka,Laptop,Basic,2024-09-06,,199
S007942,South India,Mobile,Basic,2024-03-16,,199
S007943,Karnataka,Smart TV,Premium,2024-06-11,,699
S007944,West India,Mobile,Basic,2024-03-23,,199
S007945,Karnataka,Smart TV,Premium,2024-05-31,,699
S007946,West India,Mobile,Premium,2024-05-19,,699
S007947,Karnataka,Mobile,Standard,2024-03-28,,399
S007948,West India,Mobile,Basic,2024-07-21,,199
S007949,Karnataka,Smart TV,Premium,2024-12-03,,699
S007950,East India,Mobile,Premium,2024-05-20,,699
S007951,South India,Laptop,Standard,2024-05-05,,399
S007952,Maharashtra,Mobile,Standard,2024-09-08,,399
S007953,South India,Mobile,Basic,2024-04-27,,199
S007954,Maharashtra,Mobile,Basic,2024-05-11,,199
S007955,South India,Smart TV,Premium,2024-10-07,,699
S007956,North India,Mobile,Basic,2024-04-06,,199
S007957,Karnataka,Smart TV,Basic,2024-05-02,,199
S007958,North India,Laptop,Basic,2024-01-06,,199
S007959,Karnataka,Mobile,Standard,2024-10-02,2025-02-27,399
S007960,South India,Laptop,Basic,2024-02-27,,199
S007961,North India,Mobile,Basic,2024-02-05,,199
S007962,Maharashtra,Smart TV,Basic,2024-08-24,,199
S007963,East India,Smart TV,Basic,2024-09-08,,199
S007964,West India,Smart TV,Standard,2024-04-04,2024-08-10,399
S007965,East India,Tablet,Basic,2024-07-17,,199
S007966,Maharashtra,Tablet,Basic,2024-10-02,,199
S007967,Karnataka,Smart TV,Premium,2024-06-03,,699
S007968,Karnataka,Mobile,Basic,2024-12-05,,199
S007969,East India,Smart TV,Standard,2024-07-31,,399
S007970,Karnataka,Tablet,Standard,2024-11-02,,399
S007971,Maharashtra,Laptop,Basic,2024-10-01,,199
S007972,South India,Smart TV,Premium,2024-08-31,,699
S007973,South India,Mobile,Premium,2024-08-17,,699
S007974,Karnataka,Laptop,Basic,2024-10-01,,199
S007975,Maharashtra,Smart TV,Standard,2024-04-15,,399
S007976,North India,Smart TV,Basic,2024-09-16,2025-02-05,199
S007977,East India,Smart TV,Basic,2024-01-13,,199
S007978,North India,Mobile,Basic,2024-11-19,,199
S007979,Karnataka,Smart TV,Premium,2024-11-14,,699
S007980,North India,Mobile,Standard,2024-02-29,,399
S007981,West India,Smart TV,Premium,2024-05-30,2024-09-25,699
S007982,Karnataka,Mobile,Basic,2024-02-19,2024-07-14,199
S007983,Maharashtra,Mobile,Standard,2024-03-29,,399
S007984,East India,Smart TV,Premium,2024-08-12,,699
S007985,West India,Mobile,Basic,2024-11-18,,199
S007986,Karnataka,Smart TV,Premium,2024-01-20,,699
S007987,West India,Desktop,Premium,2024-07-07,,699
S007988,Karnataka,Laptop,Premium,2024-01-01,2024-04-17,699
S007989,Karnataka,Smart TV,Basic,2024-08-24,,199
S007990,Karnataka,Smart TV,Basic,2024-05-18,2024-09-28,199
S007991,East India,Mobile,Basic,2024-11-21,,199
S007992,West India,Smart TV,Basic,2024-10-27,,199
S007993,Maharashtra,Mobile,Standard,2024-06-07,,399
S007994,Karnataka,Smart TV,Premium,2024-05-16,2024-06-15,699
S007995,South India,Tablet,Basic,2024-12-20,,199
S007996,South India,Mobile,Basic,2024-01-11,,199
S007997,East India,Laptop,Basic,2024-05-13,,199
S007998,North India,Mobile,Standard,2024-01-25,,399
S007999,East India,Mobile,Basic,2024-06-01,,199
S008000,Karnataka,Mobile,Basic,2024-02-14,,199
S008001,North India,Laptop,Premium,2024-03-05,,699
S008002,South India,Laptop,Basic,2024-10-15,,199
S008003,Maharashtra,Smart TV,Standard,2024-11-20,,399
S008004,East India,Mobile,Standard,2024-10-04,,399
S008005,Maharashtra,Smart TV,Premium,2024-08-25,,699
S008006,East India,Desktop,Standard,2024-05-28,,399
S008007,West India,Laptop,Standard,2024-01-17,,399
S008008,Karnataka,Smart TV,Basic,2024-06-02,,199
